"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	1.06846246115506	0.137499220000429	1.99942570230969	0.0250912955875858	"Linear regression"	"Beta coefficient"	74	0.0627497629114389
"Sex"	-0.643409679764628	-1.1582202037119	-0.12859915581736	0.0150381634550392	"Linear regression"	"Beta coefficient"	74	0.0627497629114389
"Rare_Deleterious_SNVs_LOEUF"	0.0982652871462691	-0.124117102376429	0.320647676668968	0.381250481244686	"Linear regression"	"Beta coefficient"	74	0.0627497629114389
