"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.0236020085911635	-0.17391486795222	0.126710850769893	0.758081574705186	"Linear regression"	"Beta coefficient"	1162	0.000392232935110716
"Sex"	0.0222566846700698	-0.140610656355726	0.185124025695865	0.788655081485123	"Linear regression"	"Beta coefficient"	1162	0.000392232935110716
"`DUPs LOEUF<0.35`"	-0.0177601420918353	-0.0751807289396966	0.039660444756026	0.544069952837243	"Linear regression"	"Beta coefficient"	1162	0.000392232935110716
