"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.0127877729709824	-1.04027974265846	1.06585528860042	0.97992709648159	"Linear regression"	"Beta coefficient"	21	-0.00120636020064313
"Sex"	-0.0426169428717981	-1.22104036094957	1.13580647520597	0.940274291048798	"Linear regression"	"Beta coefficient"	21	-0.00120636020064313
"All_rare_del_var"	-0.300750380472818	-0.774917216579504	0.173416455633869	0.19930257704041	"Linear regression"	"Beta coefficient"	21	-0.00120636020064313
