"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.00889452571638533	-0.184966210976848	0.167177159544077	0.921046592978674	"Linear regression"	"Beta coefficient"	908	0.000243656351967817
"Sex"	-0.0416061066594779	-0.231518799350957	0.148306586032001	0.66732397593983	"Linear regression"	"Beta coefficient"	908	0.000243656351967817
"All_rare_del_var"	0.00530313259065884	-0.0604437319479782	0.0710499971292959	0.874254050639413	"Linear regression"	"Beta coefficient"	908	0.000243656351967817
