"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.263940068209798	-0.680239685763913	1.20811982218351	0.566330924621272	"Linear regression"	"Beta coefficient"	23	-0.00476718229880557
"Sex"	-0.333454925280835	-1.40473756866364	0.737827718101965	0.523537222118817	"Linear regression"	"Beta coefficient"	23	-0.00476718229880557
"`DUPs LOEUF<0.35`"	-0.231847852414633	-0.674596738839922	0.210901034010655	0.287673673341183	"Linear regression"	"Beta coefficient"	23	-0.00476718229880557
