"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.252315647588431	-0.722674267728845	1.22730556290571	0.5952797490168	"Linear regression"	"Beta coefficient"	23	0.0259895046667441
"Sex"	-0.324179117807018	-1.43041950196775	0.782061266353715	0.547898053219567	"Linear regression"	"Beta coefficient"	23	0.0259895046667441
"`DUPs LOEUF<0.35`"	0.108293462051198	-0.348903059549529	0.565489983651924	0.626625584609969	"Linear regression"	"Beta coefficient"	23	0.0259895046667441
