"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.114886272039475	-0.29653310665421	0.0667605625752603	0.214785387868444	"Linear regression"	"Beta coefficient"	802	0.0052647505178862
"Sex"	0.189681630184007	-0.00645058958757463	0.385813849955588	0.058006337964562	"Linear regression"	"Beta coefficient"	802	0.0052647505178862
"All_rare_del_var"	-0.0215910353258132	-0.0863759495238347	0.0431938788722083	0.513175571559727	"Linear regression"	"Beta coefficient"	802	0.0052647505178862
