"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.0161612955668945	-0.949194951448268	0.981517542582057	0.973483814479551	"Linear regression"	"Beta coefficient"	78	0.00577329237151184
"Sex"	-0.00935102232898696	-0.54348553186047	0.524783487202496	0.972271695630207	"Linear regression"	"Beta coefficient"	78	0.00577329237151184
"`DUPs LOEUF<0.35`"	0.0758650567216496	-0.153519936040977	0.305250049484276	0.512008028411354	"Linear regression"	"Beta coefficient"	78	0.00577329237151184
