"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.0185137187634801	-1.02781999756429	0.99079256003733	0.970818627923691	"Linear regression"	"Beta coefficient"	59	-0.0313163521472863
"Sex"	-0.0552384406062802	-0.621744826672258	0.511267945459698	0.845841336144334	"Linear regression"	"Beta coefficient"	59	-0.0313163521472863
"All_rare_del_var"	0.048854948309623	-0.205159854726182	0.302869751345428	0.701485507740347	"Linear regression"	"Beta coefficient"	59	-0.0313163521472863
