"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.482870516359581	-0.507565475118895	1.47330650783806	0.321310052418269	"Linear regression"	"Beta coefficient"	23	0.114064671735753
"Sex"	-0.613163216886897	-1.75144330509874	0.525116871324949	0.274465743031832	"Linear regression"	"Beta coefficient"	23	0.114064671735753
"`DELs LOEUF<0.35`"	-0.338440963109523	-0.808392887491803	0.131510961272756	0.1486632169797	"Linear regression"	"Beta coefficient"	23	0.114064671735753
