"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.0764349744772074	-0.0748232188749032	0.227693167829318	0.321660963472916	"Linear regression"	"Beta coefficient"	1135	-0.000323995745756589
"Sex"	-0.0958735447792445	-0.25983124197627	0.0680841524177814	0.251497161259471	"Linear regression"	"Beta coefficient"	1135	-0.000323995745756589
"SCZ_PRS"	0.0164315817179602	-0.0421463046479807	0.0750094680839011	0.58217106754227	"Linear regression"	"Beta coefficient"	1135	-0.000323995745756589
