"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.585739908769497	-1.42407457067517	0.252594753136179	0.161000099540107	"Linear regression"	"Beta coefficient"	24	0.0460581292794672
"Sex"	0.780986545025995	-0.190523097121598	1.75249618717359	0.109403477626226	"Linear regression"	"Beta coefficient"	24	0.0460581292794672
"`Genes DUP`"	0.0559557738532734	-0.373768072331482	0.485679620038029	0.789193672517134	"Linear regression"	"Beta coefficient"	24	0.0460581292794672
