"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.4488367414071	-0.605545370017157	1.50321885283136	0.39742861137963	"Linear regression"	"Beta coefficient"	59	0.0221455339008574
"Sex"	-0.327765308093151	-0.919432747973809	0.263902131787506	0.271856894712648	"Linear regression"	"Beta coefficient"	59	0.0221455339008574
"`STRs exonic`"	-0.0589275871499178	-0.324224310895023	0.206369136595188	0.658064619978963	"Linear regression"	"Beta coefficient"	59	0.0221455339008574
