"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.176346799475362	-0.893975487846204	1.24666908679693	0.733243943987595	"Linear regression"	"Beta coefficient"	21	-0.0977630746771672
"Sex"	-0.244660446200738	-1.43433204726848	0.945011154867001	0.670827370301987	"Linear regression"	"Beta coefficient"	21	-0.0977630746771672
"`STRs exonic LOEUF<0.35`"	-0.0433967208003938	-0.522089532255569	0.435296090654782	0.851078179410217	"Linear regression"	"Beta coefficient"	21	-0.0977630746771672
