"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.803761076552768	-1.80696711360232	0.199444960496785	0.109209180591514	"Linear regression"	"Beta coefficient"	20	0.222898079913638
"Sex"	1.04801831529704	-0.141982830412153	2.23801946100623	0.0805622625368479	"Linear regression"	"Beta coefficient"	20	0.222898079913638
"`STRs exonic`"	-0.0526451610051204	-0.581317043399776	0.476026721389535	0.836090542974524	"Linear regression"	"Beta coefficient"	20	0.222898079913638
