"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.331963444206335	-1.28975143615065	0.625824547737977	0.492042254254476	"Linear regression"	"Beta coefficient"	78	0.0348881997314859
"Sex"	0.187660558482446	-0.342779212429644	0.718100329394536	0.483135145535125	"Linear regression"	"Beta coefficient"	78	0.0348881997314859
"`Genes DEL`"	-0.155754638194942	-0.385528299634286	0.0740190232444029	0.180958581131572	"Linear regression"	"Beta coefficient"	78	0.0348881997314859
