"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.112405926087482	-0.26908989759089	0.0442780454159266	0.159513218507379	"Linear regression"	"Beta coefficient"	1057	0.00647718784236987
"Sex"	0.129697626669408	-0.040046519117406	0.299441772456222	0.134099054031234	"Linear regression"	"Beta coefficient"	1057	0.00647718784236987
"`Genes DEL`"	-0.0637837846195239	-0.124244293809019	-0.0033232754300292	0.0386886755785045	"Linear regression"	"Beta coefficient"	1057	0.00647718784236987
