"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.0476478295422879	-1.13468356511427	1.03938790602969	0.928057636637665	"Linear regression"	"Beta coefficient"	23	-0.0848383769234065
"Sex"	0.0576789515511911	-1.13848526953346	1.25384317263584	0.920881397719026	"Linear regression"	"Beta coefficient"	23	-0.0848383769234065
"`Genes DUP`"	-0.116147939714457	-0.579725436058557	0.347429556629644	0.606972098464833	"Linear regression"	"Beta coefficient"	23	-0.0848383769234065
