"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.0329447176396613	-0.116273394307535	0.182162829586857	0.664969020170888	"Linear regression"	"Beta coefficient"	1175	-0.00127870125437513
"Sex"	-0.0451395981595488	-0.20682616581097	0.116546969491873	0.583969443732988	"Linear regression"	"Beta coefficient"	1175	-0.00127870125437513
"`Genes DUP`"	0.0124724698553867	-0.0448717797689415	0.0698167194797149	0.669649905260705	"Linear regression"	"Beta coefficient"	1175	-0.00127870125437513
