"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.816428152052437	-1.72726489331713	0.0944085892122544	0.0785139140189458	"Linear regression"	"Beta coefficient"	132	0.0322571535173633
"Sex"	0.427990786955057	-0.0560377420928713	0.912019316002985	0.0825890752896571	"Linear regression"	"Beta coefficient"	132	0.0322571535173633
"SCZ_PRS"	-0.0634443325947376	-0.241541343370581	0.114652678181106	0.48219344498962	"Linear regression"	"Beta coefficient"	132	0.0322571535173633
