"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.275403057215174	-1.26607148876894	0.715265374338591	0.581363906125914	"Linear regression"	"Beta coefficient"	78	0.0053582401650139
"Sex"	0.157212094964251	-0.392187718129051	0.706611908057554	0.570350972099966	"Linear regression"	"Beta coefficient"	78	0.0053582401650139
"`DELs LOEUF<0.35`"	0.0499080944375334	-0.187916197991391	0.287732386866457	0.677106396145932	"Linear regression"	"Beta coefficient"	78	0.0053582401650139
