"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.403625182003245	-1.22347990974276	0.416229545736273	0.332138500027849	"Linear regression"	"Beta coefficient"	147	0.031999141383914
"Sex"	0.219908823932769	-0.217718498977726	0.657536146843264	0.322262032398674	"Linear regression"	"Beta coefficient"	147	0.031999141383914
"`Genes DEL`"	-0.163236605318601	-0.325024497690463	-0.00144871294673785	0.048010156648031	"Linear regression"	"Beta coefficient"	147	0.031999141383914
