"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.975100518310494	0.0776022643769094	1.87259877224408	0.0336205262801999	"Linear regression"	"Beta coefficient"	78	0.113842564799712
"Sex"	-0.554481635138752	-1.05100788426216	-0.0579553860153496	0.0291142988965461	"Linear regression"	"Beta coefficient"	78	0.113842564799712
"`Genes DUP`"	-0.260488869241185	-0.473801600415368	-0.0471761380670009	0.0173717659132811	"Linear regression"	"Beta coefficient"	78	0.113842564799712
