"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.251176162195334	-1.21951454358641	0.717162219195744	0.605377568121748	"Linear regression"	"Beta coefficient"	59	0.0547439440444879
"Sex"	0.127082439197962	-0.41630148665594	0.670466365051864	0.641243888491151	"Linear regression"	"Beta coefficient"	59	0.0547439440444879
"`STRs exonic`"	-0.192394236549414	-0.436041200279362	0.0512527271805332	0.119316811380852	"Linear regression"	"Beta coefficient"	59	0.0547439440444879
