"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.218196776577165	-0.36344793775089	-0.0729456154034409	0.00326888570641702	"Linear regression"	"Beta coefficient"	1179	0.0240832072303401
"Sex"	0.244067354175569	0.086560284987434	0.401574423363705	0.00241633384167678	"Linear regression"	"Beta coefficient"	1179	0.0240832072303401
"`DELs LOEUF<0.35`"	-0.129318355020657	-0.185448856400298	-0.0731878536410171	6.8023139352678e-06	"Linear regression"	"Beta coefficient"	1179	0.0240832072303401
