"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.00708151298339965	-0.179448791353727	0.165285765386928	0.935756547788519	"Linear regression"	"Beta coefficient"	951	0.000211189862973974
"Sex"	-0.0406122660735834	-0.226369046844655	0.145144514697488	0.66797888507497	"Linear regression"	"Beta coefficient"	951	0.000211189862973974
"`STRs exonic`"	-0.00473836443097881	-0.0688682845225853	0.0593915556606277	0.884740986997242	"Linear regression"	"Beta coefficient"	951	0.000211189862973974
