"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.0559496146337023	-0.20552605677702	0.0936268275096159	0.463163355114931	"Linear regression"	"Beta coefficient"	1177	0.0012076664152161
"Sex"	0.0554090099345846	-0.10673103785901	0.217549057728179	0.502683399940533	"Linear regression"	"Beta coefficient"	1177	0.0012076664152161
"`DELs LOEUF<0.35`"	-0.0279427289032887	-0.0855816317619836	0.0296961739554062	0.341723827351513	"Linear regression"	"Beta coefficient"	1177	0.0012076664152161
