"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.0438605079033066	-0.902596171009959	0.814875155203346	0.919686533668907	"Linear regression"	"Beta coefficient"	137	-0.0138760474965811
"Sex"	0.00584344544181665	-0.452011341185598	0.463698232069231	0.979899233482421	"Linear regression"	"Beta coefficient"	137	-0.0138760474965811
"Rare_Deleterious_SNVs"	-0.0316592645151205	-0.199801740282133	0.136483211251892	0.710182269489385	"Linear regression"	"Beta coefficient"	137	-0.0138760474965811
