"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.17839057393654	-0.943541307752455	1.30032245562553	0.742200064415189	"Linear regression"	"Beta coefficient"	21	0.0585165931048323
"Sex"	-0.236026005931517	-1.4830620751495	1.01101006328647	0.695571241326686	"Linear regression"	"Beta coefficient"	21	0.0585165931048323
"`STRs exonic LOEUF<0.35`"	-0.236453083089642	-0.738227859779447	0.265321693600163	0.335284714957666	"Linear regression"	"Beta coefficient"	21	0.0585165931048323
