"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.196954933405127	-0.343615591336337	-0.0502942754739168	0.00853078921619913	"Linear regression"	"Beta coefficient"	1137	0.0299635412048735
"Sex"	0.246504614976478	0.0874715872415004	0.405537642711456	0.00241022798983155	"Linear regression"	"Beta coefficient"	1137	0.0299635412048735
"SCZ_PRS"	0.153678528066556	0.0969591624531667	0.210397893679945	1.27597884048978e-07	"Linear regression"	"Beta coefficient"	1137	0.0299635412048735
