"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.355254338775587	-1.233371461819	0.522862784267823	0.425097559992078	"Linear regression"	"Beta coefficient"	140	-0.00686553743539564
"Sex"	0.195545943936187	-0.272097828247192	0.663189716119566	0.409750950041502	"Linear regression"	"Beta coefficient"	140	-0.00686553743539564
"SCZ_PRS"	0.0619815967752999	-0.108821633974736	0.232784827525336	0.474240365817325	"Linear regression"	"Beta coefficient"	140	-0.00686553743539564
