"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.153442721576435	-0.746955604279891	1.05384104743276	0.726572721529211	"Linear regression"	"Beta coefficient"	24	0.0769044718808675
"Sex"	-0.204590295435246	-1.26165837235068	0.852477781480183	0.691384641060041	"Linear regression"	"Beta coefficient"	24	0.0769044718808675
"`DELs LOEUF<0.35`"	-0.296848283535866	-0.764416838683785	0.170720271612052	0.20094603189896	"Linear regression"	"Beta coefficient"	24	0.0769044718808675
