"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.152054907626648	-0.322556024361475	0.0184462091081791	0.080415600815071	"Linear regression"	"Beta coefficient"	955	0.00392715706903347
"Sex"	0.159180927684921	-0.0248135102761557	0.343175365645998	0.0898720319370967	"Linear regression"	"Beta coefficient"	955	0.00392715706903347
"`STRs exonic LOEUF<0.35`"	-0.0257256773309847	-0.0898363980345646	0.0383850433725951	0.431199895247883	"Linear regression"	"Beta coefficient"	955	0.00392715706903347
