"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.181675914109313	-0.904896621945026	1.26824845016365	0.730903129197149	"Linear regression"	"Beta coefficient"	23	0.0146235931743264
"Sex"	-0.219923474974432	-1.41557799552939	0.975731045580523	0.705261784336478	"Linear regression"	"Beta coefficient"	23	0.0146235931743264
"`Genes DUP`"	0.0892455606651319	-0.374134399511879	0.552625520842142	0.692128633910204	"Linear regression"	"Beta coefficient"	23	0.0146235931743264
