"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.159721695152665	-0.329862130575828	0.0104187402704978	0.0657442204666626	"Linear regression"	"Beta coefficient"	955	0.0017042556058634
"Sex"	0.168181239624195	-0.0153432694072828	0.351705748655674	0.0724317975382509	"Linear regression"	"Beta coefficient"	955	0.0017042556058634
"`STRs exonic`"	0.0228696202047718	-0.0408716169646264	0.08661085737417	0.481537935857996	"Linear regression"	"Beta coefficient"	955	0.0017042556058634
