"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.216738708549744	-1.2188293251417	0.785351908042212	0.653932445469189	"Linear regression"	"Beta coefficient"	20	-0.110150303082066
"Sex"	0.131345160844993	-1.04909972386381	1.31179004555379	0.817203968789542	"Linear regression"	"Beta coefficient"	20	-0.110150303082066
"`STRs exonic LOEUF<0.35`"	-0.0326850750206696	-0.557111477055958	0.491741327014619	0.896927379859744	"Linear regression"	"Beta coefficient"	20	-0.110150303082066
