"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.0373074137316824	-1.0389980125377	1.11361284000106	0.943077654577241	"Linear regression"	"Beta coefficient"	23	-0.0564892797915186
"Sex"	-0.0451616060962475	-1.2303416588183	1.1400184466258	0.937435864137492	"Linear regression"	"Beta coefficient"	23	-0.0564892797915186
"`Genes DEL`"	-0.196408498803308	-0.65572904348542	0.262912045878804	0.383014429783235	"Linear regression"	"Beta coefficient"	23	-0.0564892797915186
