"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.293606962700742	-1.22361565867985	0.636401733278365	0.533382004208006	"Linear regression"	"Beta coefficient"	135	-0.00879349194034118
"Sex"	0.160632932831209	-0.332708449419876	0.653974315082295	0.520645729882351	"Linear regression"	"Beta coefficient"	135	-0.00879349194034118
"Rare_Deleterious_SNVs_LOEUF"	-0.0610614368958209	-0.237030318611351	0.11490744481971	0.493663021589069	"Linear regression"	"Beta coefficient"	135	-0.00879349194034118
