"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.636917088483689	-1.67432119219337	0.400487015225993	0.21150919772741	"Linear regression"	"Beta coefficient"	19	-3.48376880443535e-05
"Sex"	0.823895391099729	-0.414601501959981	2.06239228415944	0.17761263758955	"Linear regression"	"Beta coefficient"	19	-3.48376880443535e-05
"Rare_Deleterious_SNVs"	0.109345106388713	-0.45944557889516	0.678135791672585	0.689016925668015	"Linear regression"	"Beta coefficient"	19	-3.48376880443535e-05
