"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.0332065578594306	-0.114390189532271	0.180803305251132	0.658996776980483	"Linear regression"	"Beta coefficient"	1177	-0.000397636366098686
"Sex"	-0.0416977874153675	-0.201681035088487	0.118285460257752	0.609188720183833	"Linear regression"	"Beta coefficient"	1177	-0.000397636366098686
"`Genes DEL`"	0.0320975158755311	-0.0247747000001185	0.0889697317511808	0.268388823500312	"Linear regression"	"Beta coefficient"	1177	-0.000397636366098686
