"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.0373074137316826	-1.0389980125377	1.11361284000106	0.943077654577241	"Linear regression"	"Beta coefficient"	23	0.0395552001895285
"Sex"	-0.0451616060962477	-1.2303416588183	1.1400184466258	0.937435864137492	"Linear regression"	"Beta coefficient"	23	0.0395552001895285
"`DELs LOEUF<0.35`"	-0.196408498803308	-0.655729043485421	0.262912045878804	0.383014429783235	"Linear regression"	"Beta coefficient"	23	0.0395552001895285
