"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.340254362489956	-1.14965922765377	0.469150502673859	0.407366555424466	"Linear regression"	"Beta coefficient"	145	-0.00743392349117311
"Sex"	0.184797781047966	-0.245565853312271	0.615161415408202	0.397398492383068	"Linear regression"	"Beta coefficient"	145	-0.00743392349117311
"`Genes DUP`"	0.043302050493423	-0.120814944558702	0.207419045545548	0.602776083588595	"Linear regression"	"Beta coefficient"	145	-0.00743392349117311
