"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.0775079524324231	-0.907088334300356	1.0621042391652	0.875263447621722	"Linear regression"	"Beta coefficient"	59	0.0115959418175318
"Sex"	-0.110780387670577	-0.662678721747237	0.441117946406083	0.689139149886126	"Linear regression"	"Beta coefficient"	59	0.0115959418175318
"`STRs exonic LOEUF<0.35`"	-0.092933528230632	-0.340398252502856	0.154531196041592	0.455020061953596	"Linear regression"	"Beta coefficient"	59	0.0115959418175318
