"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.135472855202748	-1.02113767191918	0.75019196151368	0.762182541074631	"Linear regression"	"Beta coefficient"	105	0.00759741442079632
"Sex"	0.023270612912046	-0.452567514268535	0.499108740092626	0.922908067052881	"Linear regression"	"Beta coefficient"	105	0.00759741442079632
"SCZ_PRS"	-0.0282024134861487	-0.219601983234185	0.163197156261888	0.770657223614114	"Linear regression"	"Beta coefficient"	105	0.00759741442079632
"All_rare_del_var"	-0.0764645580975275	-0.257602271411168	0.104673155216113	0.404343712035766	"Linear regression"	"Beta coefficient"	105	0.00759741442079632
