"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.712694405912387	-1.93618392335591	0.510795111531134	0.232018836403657	"Linear regression"	"Beta coefficient"	17	-0.00429341277649553
"Sex"	0.923938443323732	-0.506081526954645	2.35395841360211	0.187502190229897	"Linear regression"	"Beta coefficient"	17	-0.00429341277649553
"`STRs exonic LOEUF<0.35`"	0.0920733164177845	-0.528642175565756	0.712788808401325	0.75507097716579	"Linear regression"	"Beta coefficient"	17	-0.00429341277649553
