"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.059668033516754	-0.91987454318653	0.800538476153022	0.891085393502155	"Linear regression"	"Beta coefficient"	137	0.002858055811519
"Sex"	0.0144132212710963	-0.444267300321689	0.473093742863882	0.950536253346489	"Linear regression"	"Beta coefficient"	137	0.002858055811519
"Rare_Deleterious_SNVs_LOEUF"	-0.0527822651368254	-0.22123114626129	0.115666615987639	0.536482870519068	"Linear regression"	"Beta coefficient"	137	0.002858055811519
