"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.434888916505435	-1.40739935431587	0.537621521304995	0.374187448665842	"Linear regression"	"Beta coefficient"	59	-0.02224376915014
"Sex"	0.233347659828315	-0.311776161713588	0.778471481370218	0.394815774723403	"Linear regression"	"Beta coefficient"	59	-0.02224376915014
"`STRs exonic LOEUF<0.35`"	0.0205256842465723	-0.223901428253735	0.26495279674688	0.867015145710415	"Linear regression"	"Beta coefficient"	59	-0.02224376915014
