"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.018876947119751	-0.89189700522218	0.929650899461682	0.96736600442872	"Linear regression"	"Beta coefficient"	139	0.000141731267945572
"Sex"	-0.0139704639529675	-0.497798818052771	0.469857890146836	0.954547958603749	"Linear regression"	"Beta coefficient"	139	0.000141731267945572
"SCZ_PRS"	-0.0116750429458476	-0.185417326302299	0.162067240410604	0.894479093657086	"Linear regression"	"Beta coefficient"	139	0.000141731267945572
