"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.117318205649904	-1.0878888389237	0.853252427623893	0.811050414813007	"Linear regression"	"Beta coefficient"	108	0.0113987579259061
"Sex"	0.0222115280712223	-0.498688388219685	0.543111444362129	0.932781261313337	"Linear regression"	"Beta coefficient"	108	0.0113987579259061
"All_rare_del_var"	0.179860497542	-0.0184813912420172	0.378202386326017	0.0750415723903743	"Linear regression"	"Beta coefficient"	108	0.0113987579259061
