"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.0186117545307152	-0.157105846230853	0.194329355292283	0.835379503290695	"Linear regression"	"Beta coefficient"	940	0.00134971786950419
"Sex"	-0.0272470233311684	-0.21663776926424	0.162143722601903	0.777746495893265	"Linear regression"	"Beta coefficient"	940	0.00134971786950419
"`STRs exonic LOEUF<0.35`"	0.0357606242220131	-0.0299879821983014	0.101509230642328	0.28606531476492	"Linear regression"	"Beta coefficient"	940	0.00134971786950419
