"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.144543072989536	-0.9105666954472	1.19965284142627	0.777998207362456	"Linear regression"	"Beta coefficient"	23	0.0708624757726532
"Sex"	-0.174973193618912	-1.33600637129715	0.98605998405933	0.756499960074877	"Linear regression"	"Beta coefficient"	23	0.0708624757726532
"`Genes DUP`"	-0.25473247150493	-0.704694812957061	0.1952298699472	0.251494176003029	"Linear regression"	"Beta coefficient"	23	0.0708624757726532
