"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.768297497000949	-1.71328120141564	0.176686207413744	0.109508690184153	"Linear regression"	"Beta coefficient"	78	0.0354673115148866
"Sex"	0.439075618668393	-0.0842729134716221	0.962424150808408	0.0988260572047386	"Linear regression"	"Beta coefficient"	78	0.0354673115148866
"`Genes DEL`"	0.191801139065398	-0.0349007694886028	0.418503047619398	0.096064642292157	"Linear regression"	"Beta coefficient"	78	0.0354673115148866
