"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.00978483569819694	-0.161198337697022	0.180768009093416	0.910604912007715	"Linear regression"	"Beta coefficient"	955	0.000357076668010037
"Sex"	-0.0526337738152803	-0.236954532904831	0.13168698527427	0.575344884728775	"Linear regression"	"Beta coefficient"	955	0.000357076668010037
"`STRs exonic`"	-0.00601122319461566	-0.0698285222333278	0.0578060758440965	0.853384201955895	"Linear regression"	"Beta coefficient"	955	0.000357076668010037
