"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.195758115832016	-0.339687093182394	-0.0518291384816376	0.00772197585919127	"Linear regression"	"Beta coefficient"	1236	0.023592739025734
"Sex"	0.229676680043301	0.0737967766586514	0.385556583427951	0.00391134361728603	"Linear regression"	"Beta coefficient"	1236	0.023592739025734
"Rare_Deleterious_SNVs"	-0.126816501735798	-0.182073965748111	-0.0715590377234862	7.34952268289698e-06	"Linear regression"	"Beta coefficient"	1236	0.023592739025734
