"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.170818194294649	-1.18010229973581	0.838465911146511	0.735600030720598	"Linear regression"	"Beta coefficient"	57	-0.0425183902791677
"Sex"	0.0180623266511503	-0.542072849309399	0.5781975026117	0.948673696053207	"Linear regression"	"Beta coefficient"	57	-0.0425183902791677
"SCZ_PRS"	0.0890884802809382	-0.14157024044897	0.319747201010847	0.441965733156751	"Linear regression"	"Beta coefficient"	57	-0.0425183902791677
"All_rare_del_var"	0.0601285235266867	-0.195284977175566	0.31554202422894	0.638732859659778	"Linear regression"	"Beta coefficient"	57	-0.0425183902791677
