"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.262258503680067	-0.832443992418491	1.35696099977862	0.61345852458496	"Linear regression"	"Beta coefficient"	17	0.295682216483762
"Sex"	-0.489787565997416	-1.81425507900212	0.834679947007291	0.438699230935836	"Linear regression"	"Beta coefficient"	17	0.295682216483762
"SCZ_PRS"	0.0735757566185413	-0.498552832982192	0.645704346219275	0.785517191652057	"Linear regression"	"Beta coefficient"	17	0.295682216483762
"All_rare_del_var"	0.561307643908074	0.0392760445554219	1.08333924326073	0.037048365470553	"Linear regression"	"Beta coefficient"	17	0.295682216483762
