"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.563564238082902	-1.55362462437568	0.426496148209872	0.260314013209654	"Linear regression"	"Beta coefficient"	76	0.0506371190471227
"Sex"	0.330905481965284	-0.211847605242573	0.873658569173142	0.228247351577786	"Linear regression"	"Beta coefficient"	76	0.0506371190471227
"SCZ_PRS"	0.189520394466666	-0.038154603357326	0.417195392290657	0.101405866176922	"Linear regression"	"Beta coefficient"	76	0.0506371190471227
