"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	0.0277454122922384	-0.930037508896862	0.985528333481339	0.954134730365443	"Linear regression"	"Beta coefficient"	78	0.0170116370726149
"Sex"	-0.0161388590578435	-0.546016615641949	0.513738897526262	0.951779551225325	"Linear regression"	"Beta coefficient"	78	0.0170116370726149
"`Genes DUP`"	0.13011489300633	-0.0975259852855107	0.357755771298171	0.258475259554973	"Linear regression"	"Beta coefficient"	78	0.0170116370726149
