"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.385850128026116	-1.21610635553787	0.444406099485636	0.359848233143517	"Linear regression"	"Beta coefficient"	147	0.010086646434196
"Sex"	0.210027700919934	-0.233160043643196	0.653215445483064	0.350479394210408	"Linear regression"	"Beta coefficient"	147	0.010086646434196
"`Genes DUP`"	0.069420872872832	-0.0944028264082626	0.233244572153927	0.403654240708478	"Linear regression"	"Beta coefficient"	147	0.010086646434196
