"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.0644280624524221	-0.213765942860552	0.0849098179557078	0.397474429861011	"Linear regression"	"Beta coefficient"	1177	0.00362120108553607
"Sex"	0.0653834976291939	-0.0964897176040042	0.227256712862392	0.42823999248859	"Linear regression"	"Beta coefficient"	1177	0.00362120108553607
"`Genes DUP`"	0.0568110721832691	-0.000742839741698462	0.114364984108237	0.0530261892375813	"Linear regression"	"Beta coefficient"	1177	0.00362120108553607
