"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.385602826545021	-1.6437842580604	0.872578604970355	0.52510411666018	"Linear regression"	"Beta coefficient"	19	-0.0754424571701116
"Sex"	0.321507986305089	-1.12302356119393	1.7660395338041	0.643421811609625	"Linear regression"	"Beta coefficient"	19	-0.0754424571701116
"`STRs exonic LOEUF<0.35`"	0.238286544904493	-0.352630875146237	0.829203964955223	0.405253868336221	"Linear regression"	"Beta coefficient"	19	-0.0754424571701116
