"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.242120780283571	-0.724070308143637	0.239828747576494	0.285118831760645	"Linear regression"	"Beta coefficient"	12	0.679444456735068
"Sex"	1.051811220337	0.217050151399536	1.88657228927447	0.0190782513742427	"Linear regression"	"Beta coefficient"	12	0.679444456735068
"`DUPs LOEUF<0.35`"	-0.601269671494342	-1.0122776098424	-0.190261733146286	0.00909342094297084	"Linear regression"	"Beta coefficient"	12	0.679444456735068
