"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.756250854895021	-1.61254674948635	0.100045039696311	0.0760762071423138	"Linear regression"	"Beta coefficient"	11	0.407432858217953
"Sex"	1.1964725729054	-0.206986945463268	2.59993209127407	0.0848792851773924	"Linear regression"	"Beta coefficient"	11	0.407432858217953
"`Genes DUP`"	-0.469579431264745	-1.24243045603339	0.303271593503902	0.198758320153108	"Linear regression"	"Beta coefficient"	11	0.407432858217953
