"Variable"	"Log Odds Ratio"	"2.5% C.I."	"97.5% C.I."	"P-value"	"Test"	"metric"	"Num_samples"	"R2"
"(Intercept)"	-0.370018023478847	-1.33465771791589	0.594621670958199	0.408087159662045	"Linear regression"	"Beta coefficient"	12	-0.184642186474807
"Sex"	-0.118934364689629	-1.78973932645231	1.55187059707305	0.875627171002548	"Linear regression"	"Beta coefficient"	12	-0.184642186474807
"`DUPs LOEUF<0.35`"	0.185276977772707	-0.637370517743434	1.00792447328885	0.622669949147362	"Linear regression"	"Beta coefficient"	12	-0.184642186474807
